magasin_id,taille,urbain,qualite_equipe,n_potentiel,mois,effet_saison_val,p_visite,nb_visites,ventes,panier_moyen,pub
51,petit,1,1,30,12,0.02,0.77,22,1096.1669462586535,49.82577028448425,1
51,petit,1,1,30,13,-0.01,0.64,20,1084.45276629423,54.2226383147115,0
51,petit,1,1,30,14,-0.01,0.64,18,890.8928707601574,49.4940483755643,0
51,petit,1,1,30,15,0.0,0.75,24,1309.3026895345638,54.554278730606825,1
51,petit,1,1,30,16,0.01,0.66,18,909.7988841268788,50.54438245149326,0
51,petit,1,1,30,17,0.02,0.77,26,1451.2964564786125,55.819094479946635,1
51,petit,1,1,30,18,0.02,0.77,19,974.5856749724195,51.29398289328524,1
51,petit,1,1,30,19,0.02,0.77,25,1470.231695927008,58.80926783708033,1
51,petit,1,1,30,20,0.01,0.66,22,982.1196870381671,44.64180395628032,0
51,petit,1,1,30,21,0.0,0.65,21,1180.22145534149,56.20102168292809,0
51,petit,1,1,30,22,-0.01,0.64,21,1055.3694648055414,50.255688800263876,0
51,petit,1,1,30,23,0.01,0.66,22,1174.3900632920127,53.3813665132733,0
51,petit,1,1,30,24,0.02,0.77,20,1057.4077649421874,52.870388247109375,1
52,moyen,0,0,150,1,-0.01,0.24,29,1425.380526645197,49.15105264293783,0
52,moyen,0,0,150,2,-0.01,0.33999999999999997,47,2621.187344100491,55.76994349149981,1
52,moyen,0,0,150,3,0.0,0.25,36,1771.5543966648554,49.209844351801536,0
52,moyen,0,0,150,4,0.01,0.26,41,1974.1469353990449,48.14992525363524,0
52,moyen,0,0,150,5,0.02,0.37,56,3058.16088202516,54.610015750449286,1
52,moyen,0,0,150,6,0.02,0.37,56,2990.7234691491826,53.40577623480683,1
52,moyen,0,0,150,7,0.02,0.27,36,1882.717699092101,52.29771386366947,0
52,moyen,0,0,150,8,0.01,0.36,55,2928.4887986933472,53.24525088533358,1
52,moyen,0,0,150,9,0.0,0.25,43,2100.7586194781416,48.854851615770734,0
52,moyen,0,0,150,10,-0.01,0.24,39,2052.926130774123,52.63913155831085,0
52,moyen,0,0,150,11,0.01,0.36,56,3059.97008044648,54.642322865115716,1
52,moyen,0,0,150,12,0.02,0.37,51,2841.5622114219136,55.71690610631203,1
52,moyen,0,0,150,13,-0.01,0.24,28,1425.2928037575864,50.9033144199138,0
52,moyen,0,0,150,14,-0.01,0.24,33,1794.6607935419238,54.38366041036133,0
52,moyen,0,0,150,15,0.0,0.25,26,1283.2880876791635,49.35723414150629,0
52,moyen,0,0,150,16,0.01,0.36,56,3087.358237096191,55.13139709100341,1
52,moyen,0,0,150,17,0.02,0.27,49,2506.4187330921527,51.15140271616638,0
52,moyen,0,0,150,18,0.02,0.37,61,3444.835315788211,56.472710094888704,1
52,moyen,0,0,150,19,0.02,0.37,50,2612.084559853166,52.24169119706332,1
52,moyen,0,0,150,20,0.01,0.36,50,2612.2808448088404,52.245616896176806,1
52,moyen,0,0,150,21,0.0,0.25,29,1340.5313576893432,46.22521923066701,0
52,moyen,0,0,150,22,-0.01,0.33999999999999997,56,3183.1226639784395,56.84147614247213,1
52,moyen,0,0,150,23,0.01,0.36,60,3327.662361339105,55.46103935565175,1
52,moyen,0,0,150,24,0.02,0.37,50,2854.9308581872283,57.098617163744564,1
53,moyen,0,1,150,1,-0.01,0.44,76,3845.3446992193194,50.59664077920157,0
53,moyen,0,1,150,2,-0.01,0.44,56,2808.1719287615756,50.14592729931385,0
53,moyen,0,1,150,3,0.0,0.45,73,3477.4000121107188,47.63561660425642,0
53,moyen,0,1,150,4,0.01,0.46,83,3968.8914711763164,47.817969532244774,0
53,moyen,0,1,150,5,0.02,0.5700000000000001,80,4710.925431091309,58.886567888641366,1
53,moyen,0,1,150,6,0.02,0.5700000000000001,94,5207.489109443855,55.398820313232505,1
53,moyen,0,1,150,7,0.02,0.5700000000000001,90,4901.736986122407,54.46374429024897,1
53,moyen,0,1,150,8,0.01,0.46,67,3167.073827951267,47.26975862613831,0
53,moyen,0,1,150,9,0.0,0.55,82,4260.445907424591,51.95665740761696,1
53,moyen,0,1,150,10,-0.01,0.44,57,2962.8566078886065,51.9799404892738,0
53,moyen,0,1,150,11,0.01,0.56,77,4391.732587522063,57.03548814963718,1
53,moyen,0,1,150,12,0.02,0.5700000000000001,82,4523.653533031114,55.16650650037944,1
53,moyen,0,1,150,13,-0.01,0.44,75,3681.5603074566984,49.08747076608931,0
53,moyen,0,1,150,14,-0.01,0.54,76,4056.772329883313,53.378583287938326,1
53,moyen,0,1,150,15,0.0,0.55,79,4410.725029670629,55.831962400894035,1
53,moyen,0,1,150,16,0.01,0.56,81,4547.2002435686945,56.13827461195919,1
53,moyen,0,1,150,17,0.02,0.5700000000000001,79,4466.22135679666,56.5344475543881,1
53,moyen,0,1,150,18,0.02,0.5700000000000001,90,4932.808042997616,54.80897825552907,1
53,moyen,0,1,150,19,0.02,0.5700000000000001,83,4759.416551057362,57.34236808502846,1
53,moyen,0,1,150,20,0.01,0.56,84,4550.33795561146,54.17068994775547,1
53,moyen,0,1,150,21,0.0,0.45,70,3643.496575537534,52.04995107910763,0
53,moyen,0,1,150,22,-0.01,0.54,78,4038.0357254355977,51.769688787635864,1
53,moyen,0,1,150,23,0.01,0.56,93,4887.868645069809,52.55772736634203,1
53,moyen,0,1,150,24,0.02,0.5700000000000001,84,4645.105271591234,55.29887228084802,1
54,moyen,1,1,150,1,-0.01,0.64,91,4528.804204809799,49.767079173734054,0
54,moyen,1,1,150,2,-0.01,0.64,99,5005.715724227288,50.56278509320493,0
54,moyen,1,1,150,3,0.0,0.75,114,6245.530329264723,54.785353765480025,1
54,moyen,1,1,150,4,0.01,0.76,120,6649.293656353987,55.41078046961656,1
54,moyen,1,1,150,5,0.02,0.67,89,4718.6917045786095,53.01900791661359,0
54,moyen,1,1,150,6,0.02,0.77,106,6103.045222636278,57.57589832675734,1
54,moyen,1,1,150,7,0.02,0.77,110,5989.149651733904,54.44681501576276,1
54,moyen,1,1,150,8,0.01,0.76,99,5461.204051997316,55.163677292902186,1
54,moyen,1,1,150,9,0.0,0.65,101,5110.175535492847,50.5957973811173,0
54,moyen,1,1,150,10,-0.01,0.64,105,5403.225100306008,51.45928666958103,0
54,moyen,1,1,150,11,0.01,0.76,110,6163.243658956283,56.02948780869348,1
54,moyen,1,1,150,12,0.02,0.67,101,5161.794600354053,51.106877231228246,0
54,moyen,1,1,150,13,-0.01,0.64,92,4751.872225165128,51.650785056142695,0
54,moyen,1,1,150,14,-0.01,0.64,101,5008.7818095382245,49.59189910433886,0
54,moyen,1,1,150,15,0.0,0.75,119,6428.48199903891,54.020857134780755,1
54,moyen,1,1,150,16,0.01,0.66,105,5274.398594800346,50.2323675695271,0
54,moyen,1,1,150,17,0.02,0.77,110,6377.5351386228,57.977592169298184,1
54,moyen,1,1,150,18,0.02,0.67,100,5014.248818413324,50.14248818413324,0
54,moyen,1,1,150,19,0.02,0.67,106,5485.395825413328,51.74901722088045,0
54,moyen,1,1,150,20,0.01,0.76,108,6033.424548980342,55.86504212018835,1
54,moyen,1,1,150,21,0.0,0.65,92,4483.276735335675,48.731268862344294,0
54,moyen,1,1,150,22,-0.01,0.64,88,4314.66585996056,49.03029386318818,0
54,moyen,1,1,150,23,0.01,0.66,100,4953.8008979463175,49.53800897946317,0
54,moyen,1,1,150,24,0.02,0.67,96,4687.383035882255,48.82690662377349,0
55,moyen,1,1,150,1,-0.01,0.74,108,5811.047017505387,53.80599090282766,1
55,moyen,1,1,150,2,-0.01,0.64,96,4789.9145901953725,49.894943647868466,0
55,moyen,1,1,150,3,0.0,0.75,108,5715.443425054285,52.92077245420634,1
55,moyen,1,1,150,4,0.01,0.66,103,4859.696828535184,47.18152260713771,0
55,moyen,1,1,150,5,0.02,0.77,117,6535.70567730761,55.86073228468043,1
55,moyen,1,1,150,6,0.02,0.67,96,4743.074809203636,49.40702926253787,0
55,moyen,1,1,150,7,0.02,0.77,110,6132.709869670697,55.751907906097244,1
55,moyen,1,1,150,8,0.01,0.76,112,6085.67590922952,54.33639204669214,1
55,moyen,1,1,150,9,0.0,0.65,95,4972.256440116592,52.33954147491149,0
55,moyen,1,1,150,10,-0.01,0.74,114,6423.534423912795,56.346793192217504,1
55,moyen,1,1,150,11,0.01,0.76,108,5931.640025858726,54.922592832025245,1
55,moyen,1,1,150,12,0.02,0.77,111,5908.474586883188,53.22950078273142,1
55,moyen,1,1,150,13,-0.01,0.74,105,6093.471232663417,58.03305935869921,1
55,moyen,1,1,150,14,-0.01,0.64,93,4787.473261116265,51.47820710877705,0
55,moyen,1,1,150,15,0.0,0.65,112,5400.582546839823,48.21948702535557,0
55,moyen,1,1,150,16,0.01,0.76,114,5998.227911087271,52.61603430778308,1
55,moyen,1,1,150,17,0.02,0.77,123,6902.994187154066,56.12190396060216,1
55,moyen,1,1,150,18,0.02,0.77,117,6431.018948607347,54.965973919720916,1
55,moyen,1,1,150,19,0.02,0.77,118,6597.241033565439,55.90882231835118,1
55,moyen,1,1,150,20,0.01,0.76,115,6290.952218257574,54.703932332674555,1
55,moyen,1,1,150,21,0.0,0.65,101,4803.333444473722,47.55775687597745,0
55,moyen,1,1,150,22,-0.01,0.64,102,5051.62046476236,49.52569083100353,0
55,moyen,1,1,150,23,0.01,0.76,122,6620.314603201132,54.26487379673059,1
55,moyen,1,1,150,24,0.02,0.77,115,6541.309124307723,56.88094890702368,1
56,moyen,0,1,150,1,-0.01,0.44,64,2984.5825923707475,46.63410300579293,0
56,moyen,0,1,150,2,-0.01,0.44,64,3065.560825727338,47.899387901989655,0
56,moyen,0,1,150,3,0.0,0.45,73,3534.8780791813765,48.42298738604625,0
56,moyen,0,1,150,4,0.01,0.56,76,4105.921251900053,54.02527963026385,1
56,moyen,0,1,150,5,0.02,0.47000000000000003,71,3861.5741333118563,54.38836807481488,0
56,moyen,0,1,150,6,0.02,0.5700000000000001,88,4867.740608706241,55.31523418984364,1
56,moyen,0,1,150,7,0.02,0.47000000000000003,73,3766.9133084985556,51.60155217121309,0
56,moyen,0,1,150,8,0.01,0.56,87,4983.821961950029,57.28530990747159,1
56,moyen,0,1,150,9,0.0,0.55,99,5321.684795946582,53.754391878248306,1
56,moyen,0,1,150,10,-0.01,0.54,80,4459.487648794493,55.74359560993116,1
56,moyen,0,1,150,11,0.01,0.56,82,4510.008225600202,55.00010031219759,1
56,moyen,0,1,150,12,0.02,0.5700000000000001,88,4587.57911372449,52.131580837778294,1
56,moyen,0,1,150,13,-0.01,0.54,80,4542.993459127871,56.787418239098386,1
56,moyen,0,1,150,14,-0.01,0.44,64,3267.6005015333044,51.05625783645788,0
56,moyen,0,1,150,15,0.0,0.55,73,4123.442713622601,56.48551662496714,1
56,moyen,0,1,150,16,0.01,0.56,84,4657.5669116480485,55.44722513866724,1
56,moyen,0,1,150,17,0.02,0.47000000000000003,61,2989.486566264568,49.00797649614046,0
56,moyen,0,1,150,18,0.02,0.5700000000000001,80,4245.578073184085,53.06972591480106,1
56,moyen,0,1,150,19,0.02,0.5700000000000001,79,4274.401129970468,54.106343417347695,1
56,moyen,0,1,150,20,0.01,0.56,88,4685.1589167818165,53.24044223615701,1
56,moyen,0,1,150,21,0.0,0.45,81,4302.727254255493,53.120089558709786,0
56,moyen,0,1,150,22,-0.01,0.54,80,4487.026954456159,56.08783693070198,1
56,moyen,0,1,150,23,0.01,0.56,80,4247.066507998899,53.08833134998624,1
56,moyen,0,1,150,24,0.02,0.5700000000000001,84,4569.72125609444,54.40144352493381,1
57,moyen,1,1,150,1,-0.01,0.74,120,6215.534217626134,51.79611848021778,1
57,moyen,1,1,150,2,-0.01,0.64,90,4422.640758442141,49.14045287157935,0
57,moyen,1,1,150,3,0.0,0.65,100,5135.644760602207,51.356447606022066,0
57,moyen,1,1,150,4,0.01,0.76,103,5482.73270393332,53.23041460129437,1
57,moyen,1,1,150,5,0.02,0.77,114,6003.762736610061,52.66458540886019,1
57,moyen,1,1,150,6,0.02,0.67,107,5366.147697655626,50.150913062202115,0
57,moyen,1,1,150,7,0.02,0.67,96,4938.800932881599,51.44584305084999,0
57,moyen,1,1,150,8,0.01,0.76,121,6748.987716868703,55.77675799065044,1
57,moyen,1,1,150,9,0.0,0.65,99,4981.527350618683,50.31845808705741,0
57,moyen,1,1,150,10,-0.01,0.64,100,4819.935209082076,48.19935209082076,0
57,moyen,1,1,150,11,0.01,0.76,111,6063.896774770839,54.62970067361117,1
57,moyen,1,1,150,12,0.02,0.77,106,5710.7093507385625,53.87461651640153,1
57,moyen,1,1,150,13,-0.01,0.74,118,6590.676166565348,55.85318785224871,1
57,moyen,1,1,150,14,-0.01,0.64,100,5112.841923464469,51.12841923464469,0
57,moyen,1,1,150,15,0.0,0.75,110,5940.648868994936,54.00589880904487,1
57,moyen,1,1,150,16,0.01,0.76,112,6118.97024428872,54.633662895435,1
57,moyen,1,1,150,17,0.02,0.67,103,5194.482641078636,50.431870301734335,0
57,moyen,1,1,150,18,0.02,0.67,99,5206.151800715432,52.587391926418505,0
57,moyen,1,1,150,19,0.02,0.77,121,6550.526434697893,54.13658210494126,1
57,moyen,1,1,150,20,0.01,0.76,110,5798.476655251251,52.71342413864774,1
57,moyen,1,1,150,21,0.0,0.65,93,4444.690101552812,47.79236668336357,0
57,moyen,1,1,150,22,-0.01,0.74,103,5600.091450697599,54.369819909685425,1
57,moyen,1,1,150,23,0.01,0.76,109,5789.60531619343,53.115645102692014,1
57,moyen,1,1,150,24,0.02,0.77,110,6033.467077145287,54.849700701320785,1
58,petit,1,0,30,1,-0.01,0.54,14,804.884455510182,57.491746822155854,1
58,petit,1,0,30,2,-0.01,0.44,11,498.5350010752797,45.32136373411634,0
58,petit,1,0,30,3,0.0,0.55,19,1043.0751643368544,54.89869285983444,1
58,petit,1,0,30,4,0.01,0.56,13,801.8701633777682,61.68232025982832,1
58,petit,1,0,30,5,0.02,0.47000000000000003,15,940.5299527680293,62.70199685120195,0
58,petit,1,0,30,6,0.02,0.5700000000000001,14,766.2373599543268,54.731239996737635,1
58,petit,1,0,30,7,0.02,0.5700000000000001,17,844.348758170934,49.66757401005494,1
58,petit,1,0,30,8,0.01,0.56,16,788.2488469504508,49.265552934403175,1
58,petit,1,0,30,9,0.0,0.45,16,827.0240319027284,51.68900199392053,0
58,petit,1,0,30,10,-0.01,0.44,11,560.5199577678226,50.95635979707478,0
58,petit,1,0,30,11,0.01,0.56,20,1137.7085016818482,56.88542508409241,1
58,petit,1,0,30,12,0.02,0.5700000000000001,22,1379.7222222581447,62.714646466279305,1
58,petit,1,0,30,13,-0.01,0.44,12,595.8286115792665,49.65238429827221,0
58,petit,1,0,30,14,-0.01,0.44,17,818.5439699855878,48.14964529326987,0
58,petit,1,0,30,15,0.0,0.55,15,773.2508489279528,51.55005659519686,1
58,petit,1,0,30,16,0.01,0.46,14,750.4891268682832,53.60636620487737,0
58,petit,1,0,30,17,0.02,0.47000000000000003,9,473.9059678436486,52.65621864929429,0
58,petit,1,0,30,18,0.02,0.47000000000000003,9,524.2312942983074,58.24792158870082,0
58,petit,1,0,30,19,0.02,0.47000000000000003,16,769.4425178850095,48.09015736781309,0
58,petit,1,0,30,20,0.01,0.46,14,833.769754353122,59.55498245379443,0
58,petit,1,0,30,21,0.0,0.45,13,679.6544349040792,52.28111037723686,0
58,petit,1,0,30,22,-0.01,0.44,12,723.0393862759165,60.25328218965971,0
58,petit,1,0,30,23,0.01,0.56,12,638.3267913693641,53.193899280780336,1
58,petit,1,0,30,24,0.02,0.5700000000000001,22,1188.6920814814337,54.031458249156074,1
59,petit,0,0,30,1,-0.01,0.24,9,452.08755284658884,50.23195031628765,0
59,petit,0,0,30,2,-0.01,0.24,13,693.5974354370936,53.35364887977643,0
59,petit,0,0,30,3,0.0,0.25,5,232.79189650182883,46.558379300365765,0
59,petit,0,0,30,4,0.01,0.36,11,612.2486708619244,55.65897007835677,1
59,petit,0,0,30,5,0.02,0.37,12,679.3276535112327,56.61063779260272,1
59,petit,0,0,30,6,0.02,0.37,15,868.3506779710962,57.890045198073075,1
59,petit,0,0,30,7,0.02,0.37,6,314.2789487931843,52.37982479886406,1
59,petit,0,0,30,8,0.01,0.26,10,569.9724760857946,56.99724760857946,0
59,petit,0,0,30,9,0.0,0.25,7,389.0095037199805,55.5727862457115,0
59,petit,0,0,30,10,-0.01,0.24,9,448.5760449384083,49.84178277093426,0
59,petit,0,0,30,11,0.01,0.36,7,404.58481325242786,57.797830464632554,1
59,petit,0,0,30,12,0.02,0.37,8,485.0717089623174,60.63396362028968,1
59,petit,0,0,30,13,-0.01,0.33999999999999997,11,634.832010221825,57.712000929256824,1
59,petit,0,0,30,14,-0.01,0.24,9,423.7451064886728,47.08278960985253,0
59,petit,0,0,30,15,0.0,0.25,8,440.7524191393086,55.09405239241357,0
59,petit,0,0,30,16,0.01,0.36,8,443.9617690857797,55.49522113572246,1
59,petit,0,0,30,17,0.02,0.37,9,385.96891501042205,42.88543500115801,1
59,petit,0,0,30,18,0.02,0.27,9,463.5172622050344,51.5019180227816,0
59,petit,0,0,30,19,0.02,0.27,8,405.98359958605124,50.747949948256405,0
59,petit,0,0,30,20,0.01,0.36,9,520.9371763068052,57.881908478533916,1
59,petit,0,0,30,21,0.0,0.25,12,551.0965067049717,45.92470889208098,0
59,petit,0,0,30,22,-0.01,0.24,6,316.8608587599403,52.81014312665672,0
59,petit,0,0,30,23,0.01,0.36,8,425.32027153811975,53.16503394226497,1
59,petit,0,0,30,24,0.02,0.37,10,576.3692227658086,57.636922276580854,1
60,moyen,1,0,150,1,-0.01,0.54,78,4057.526947674288,52.01957625223446,1
60,moyen,1,0,150,2,-0.01,0.44,67,3391.1551510067798,50.61425598517582,0
60,moyen,1,0,150,3,0.0,0.45,62,2878.705404061613,46.430732323574404,0
60,moyen,1,0,150,4,0.01,0.56,94,5306.4551132702145,56.45165014117249,1
60,moyen,1,0,150,5,0.02,0.5700000000000001,88,4828.217720425368,54.86611045937918,1
60,moyen,1,0,150,6,0.02,0.5700000000000001,82,4430.118383770091,54.025833948415745,1
60,moyen,1,0,150,7,0.02,0.5700000000000001,82,4577.172446348719,55.81917617498438,1
60,moyen,1,0,150,8,0.01,0.56,74,4071.974567977887,55.026683351052526,1
60,moyen,1,0,150,9,0.0,0.55,80,4296.775225249247,53.70969031561559,1
60,moyen,1,0,150,10,-0.01,0.54,84,4483.086162102442,53.37007335836241,1
60,moyen,1,0,150,11,0.01,0.46,81,4279.939788116188,52.83876281624923,0
60,moyen,1,0,150,12,0.02,0.5700000000000001,85,4579.065680006892,53.87136094125755,1
60,moyen,1,0,150,13,-0.01,0.44,65,3275.753742305264,50.39621142008099,0
60,moyen,1,0,150,14,-0.01,0.44,71,3644.7527402841647,51.334545637805135,0
60,moyen,1,0,150,15,0.0,0.55,73,4283.12052920406,58.672883961699455,1
60,moyen,1,0,150,16,0.01,0.56,79,4409.515105307854,55.81664690263107,1
60,moyen,1,0,150,17,0.02,0.47000000000000003,71,3671.5701201199454,51.712255212956975,0
60,moyen,1,0,150,18,0.02,0.5700000000000001,84,4450.578590697668,52.98307846068652,1
60,moyen,1,0,150,19,0.02,0.5700000000000001,78,4331.982762634223,55.538240546592604,1
60,moyen,1,0,150,20,0.01,0.56,87,4954.391064004036,56.94702372418432,1
60,moyen,1,0,150,21,0.0,0.55,82,4561.058960928793,55.62267025522918,1
60,moyen,1,0,150,22,-0.01,0.54,79,4518.0837133107425,57.19093307988282,1
60,moyen,1,0,150,23,0.01,0.56,83,4651.845010541587,56.04632542821189,1
60,moyen,1,0,150,24,0.02,0.5700000000000001,93,4990.938075832513,53.66600081540337,1
61,moyen,0,1,150,1,-0.01,0.44,67,3386.951804916322,50.55151947636302,0
61,moyen,0,1,150,2,-0.01,0.44,66,3240.742498703403,49.10215907126368,0
61,moyen,0,1,150,3,0.0,0.55,85,4766.629792830835,56.07799756271571,1
61,moyen,0,1,150,4,0.01,0.56,94,5286.618760655315,56.24062511335441,1
61,moyen,0,1,150,5,0.02,0.5700000000000001,78,4619.416074170513,59.22328300218606,1
61,moyen,0,1,150,6,0.02,0.47000000000000003,77,3780.7494690419094,49.100642455089734,0
61,moyen,0,1,150,7,0.02,0.5700000000000001,82,4392.0372640968135,53.56143004996114,1
61,moyen,0,1,150,8,0.01,0.56,94,5291.765056669774,56.29537294329547,1
61,moyen,0,1,150,9,0.0,0.45,65,3538.403713565048,54.43698020869304,0
61,moyen,0,1,150,10,-0.01,0.44,67,3177.155738527086,47.42023490338935,0
61,moyen,0,1,150,11,0.01,0.56,80,4011.317751278629,50.141471890982864,1
61,moyen,0,1,150,12,0.02,0.47000000000000003,70,3661.0082924602466,52.30011846371781,0
61,moyen,0,1,150,13,-0.01,0.44,70,3505.7513624691323,50.08216232098761,0
61,moyen,0,1,150,14,-0.01,0.44,77,3834.701531230733,49.80131858741212,0
61,moyen,0,1,150,15,0.0,0.45,72,3492.039815321641,48.50055299057835,0
61,moyen,0,1,150,16,0.01,0.46,81,4178.302018720006,51.58397553975316,0
61,moyen,0,1,150,17,0.02,0.47000000000000003,66,3278.5809912219593,49.67546956396908,0
61,moyen,0,1,150,18,0.02,0.47000000000000003,64,3166.1972991082926,49.47183279856707,0
61,moyen,0,1,150,19,0.02,0.47000000000000003,61,2845.193891079076,46.642522804575016,0
61,moyen,0,1,150,20,0.01,0.56,74,4092.3018004492183,55.301375681746194,1
61,moyen,0,1,150,21,0.0,0.55,89,5016.202493831071,56.36182577338282,1
61,moyen,0,1,150,22,-0.01,0.54,76,4317.618213547585,56.81076596773138,1
61,moyen,0,1,150,23,0.01,0.56,76,4216.016359374435,55.47389946545309,1
61,moyen,0,1,150,24,0.02,0.5700000000000001,82,4738.91392583892,57.791633241938044,1
62,moyen,1,0,150,1,-0.01,0.54,72,3795.2618686675187,52.711970398159984,1
62,moyen,1,0,150,2,-0.01,0.44,64,3171.906984515952,49.56104663306175,0
62,moyen,1,0,150,3,0.0,0.55,84,4571.276164356645,54.4199543375791,1
62,moyen,1,0,150,4,0.01,0.56,73,4201.81516653585,57.55911187035411,1
62,moyen,1,0,150,5,0.02,0.5700000000000001,96,5317.82493694878,55.394009759883126,1
62,moyen,1,0,150,6,0.02,0.5700000000000001,81,4293.881151240934,53.0108784103819,1
62,moyen,1,0,150,7,0.02,0.5700000000000001,84,4471.475374135958,53.23184969209474,1
62,moyen,1,0,150,8,0.01,0.46,76,3699.719755374434,48.68052309703203,0
62,moyen,1,0,150,9,0.0,0.45,73,3549.4675628999003,48.62284332739589,0
62,moyen,1,0,150,10,-0.01,0.44,62,3106.393963720051,50.103128447097596,0
62,moyen,1,0,150,11,0.01,0.56,83,4422.576324026755,53.284052096707896,1
62,moyen,1,0,150,12,0.02,0.5700000000000001,77,4436.076014618423,57.61137681322627,1
62,moyen,1,0,150,13,-0.01,0.44,60,2800.020392154562,46.66700653590937,0
62,moyen,1,0,150,14,-0.01,0.44,63,3130.5117320899876,49.690662414126784,0
62,moyen,1,0,150,15,0.0,0.45,68,3581.3068330325113,52.66627695636046,0
62,moyen,1,0,150,16,0.01,0.46,77,3687.6597745096983,47.89168538324284,0
62,moyen,1,0,150,17,0.02,0.5700000000000001,85,4751.040359241977,55.89459246167032,1
62,moyen,1,0,150,18,0.02,0.5700000000000001,95,5116.293347462121,53.8557194469697,1
62,moyen,1,0,150,19,0.02,0.47000000000000003,77,4098.625488988429,53.22890245439519,0
62,moyen,1,0,150,20,0.01,0.46,72,3860.5520552990183,53.6187785458197,0
62,moyen,1,0,150,21,0.0,0.45,76,4000.618074834781,52.639711510983965,0
62,moyen,1,0,150,22,-0.01,0.54,83,4517.010236099178,54.42181007348407,1
62,moyen,1,0,150,23,0.01,0.56,82,4294.660553531724,52.373909189411265,1
62,moyen,1,0,150,24,0.02,0.5700000000000001,89,4987.580750932639,56.0402331565465,1
63,moyen,0,0,150,1,-0.01,0.24,35,1930.8840377542933,55.16811536440838,0
63,moyen,0,0,150,2,-0.01,0.24,31,1598.5788126112743,51.56705847133143,0
63,moyen,0,0,150,3,0.0,0.25,37,1864.1063251483365,50.38125203103612,0
63,moyen,0,0,150,4,0.01,0.36,57,3259.018154337135,57.17575709363395,1
63,moyen,0,0,150,5,0.02,0.37,45,2535.518013912976,56.34484475362169,1
63,moyen,0,0,150,6,0.02,0.37,45,2471.4379845879735,54.92084410195496,1
63,moyen,0,0,150,7,0.02,0.37,66,3651.2211625998407,55.321532766664255,1
63,moyen,0,0,150,8,0.01,0.36,61,3479.6100494746233,57.042787696305304,1
63,moyen,0,0,150,9,0.0,0.35,55,2933.538756679866,53.337068303270286,1
63,moyen,0,0,150,10,-0.01,0.33999999999999997,52,2820.6828441848156,54.24390084970799,1
63,moyen,0,0,150,11,0.01,0.26,35,1662.917316817381,47.51192333763946,0
63,moyen,0,0,150,12,0.02,0.37,48,2766.3089956275094,57.63143740890644,1
63,moyen,0,0,150,13,-0.01,0.24,42,2129.9331700818057,50.71269452575728,0
63,moyen,0,0,150,14,-0.01,0.24,36,1791.0016073886018,49.75004464968338,0
63,moyen,0,0,150,15,0.0,0.25,35,1759.7723813677176,50.279210896220505,0
63,moyen,0,0,150,16,0.01,0.26,40,2033.689496571798,50.84223741429495,0
63,moyen,0,0,150,17,0.02,0.37,55,3136.182211044064,57.021494746255705,1
63,moyen,0,0,150,18,0.02,0.27,47,2275.832825237862,48.421975005060894,0
63,moyen,0,0,150,19,0.02,0.37,52,2618.118371307174,50.34843021744565,1
63,moyen,0,0,150,20,0.01,0.36,45,2558.193689879621,56.84874866399158,1
63,moyen,0,0,150,21,0.0,0.35,53,2899.7513042281953,54.712288759022556,1
63,moyen,0,0,150,22,-0.01,0.24,48,2476.2101394231677,51.58771123798266,0
63,moyen,0,0,150,23,0.01,0.36,49,2688.7902043784024,54.873269477110256,1
63,moyen,0,0,150,24,0.02,0.37,64,3523.6385236899664,55.056851932655725,1
64,moyen,0,1,150,1,-0.01,0.44,72,3679.5601191770666,51.10500165523703,0
64,moyen,0,1,150,2,-0.01,0.54,79,4436.8836899881035,56.16308468339371,1
64,moyen,0,1,150,3,0.0,0.55,84,4586.277608196025,54.59854295471458,1
64,moyen,0,1,150,4,0.01,0.56,94,5074.096133713684,53.979746103337064,1
64,moyen,0,1,150,5,0.02,0.47000000000000003,73,3789.4642966957035,51.910469817749366,0
64,moyen,0,1,150,6,0.02,0.5700000000000001,82,4642.944470676241,56.62127403263708,1
64,moyen,0,1,150,7,0.02,0.5700000000000001,87,4593.465540193786,52.798454484986046,1
64,moyen,0,1,150,8,0.01,0.56,80,4383.339111725116,54.79173889656395,1
64,moyen,0,1,150,9,0.0,0.45,71,3639.4101209338105,51.25929747794099,0
64,moyen,0,1,150,10,-0.01,0.44,70,3427.4246875726803,48.963209822466865,0
64,moyen,0,1,150,11,0.01,0.46,66,3310.830289835394,50.164095300536275,0
64,moyen,0,1,150,12,0.02,0.5700000000000001,84,4744.049515353623,56.47677994468599,1
64,moyen,0,1,150,13,-0.01,0.44,73,3554.6793520141664,48.694237698824196,0
64,moyen,0,1,150,14,-0.01,0.44,78,4099.073079693921,52.55221897043488,0
64,moyen,0,1,150,15,0.0,0.55,83,4705.370656613205,56.69121273027958,1
64,moyen,0,1,150,16,0.01,0.56,84,4302.767662722739,51.22342455622309,1
64,moyen,0,1,150,17,0.02,0.47000000000000003,68,3465.9012986467974,50.969136744805844,0
64,moyen,0,1,150,18,0.02,0.5700000000000001,87,5052.753935136707,58.07763143835295,1
64,moyen,0,1,150,19,0.02,0.47000000000000003,78,3967.626565074889,50.86700724454986,0
64,moyen,0,1,150,20,0.01,0.56,85,4758.161004989175,55.97836476457853,1
64,moyen,0,1,150,21,0.0,0.45,60,2846.995422715849,47.44992371193082,0
