magasin_id,taille,urbain,qualite_equipe,n_potentiel,mois,effet_saison_val,p_visite,nb_visites,ventes,panier_moyen,ventes_par_m2
32,petit,1,0,30,23,0.04,0.49,14,620.5927420957286,44.328053006837756,20.686424736524284
32,petit,1,0,30,24,0.08,0.53,18,963.4405182551202,53.524473236395565,32.11468394183734
33,petit,0,0,30,1,-0.04,0.21,6,301.52379828601124,50.253966381001874,10.050793276200375
33,petit,0,0,30,2,-0.04,0.21,4,198.15597766435138,49.538994416087846,6.60519925547838
33,petit,0,0,30,3,0.0,0.25,7,273.1124118831273,39.01605884044676,9.10374706277091
33,petit,0,0,30,4,0.04,0.29,9,453.3208566231342,50.368984069237136,15.11069522077114
33,petit,0,0,30,5,0.08,0.33,9,488.06227457174583,54.22914161908287,16.26874248572486
33,petit,0,0,30,6,0.08,0.33,12,587.7226019580021,48.97688349650017,19.590753398600068
33,petit,0,0,30,7,0.08,0.33,8,449.8170591861871,56.22713239827339,14.993901972872903
33,petit,0,0,30,8,0.04,0.29,14,763.5835838252177,54.54168455894412,25.452786127507256
33,petit,0,0,30,9,0.0,0.25,9,421.1507077766618,46.794523086295754,14.038356925888728
33,petit,0,0,30,10,-0.04,0.21,11,629.3559125129034,57.214173864809396,20.97853041709678
33,petit,0,0,30,11,0.04,0.29,11,552.2533960233825,50.204854183943866,18.40844653411275
33,petit,0,0,30,12,0.08,0.33,7,351.9742034373671,50.282029062481016,11.732473447912238
33,petit,0,0,30,13,-0.04,0.21,6,303.6368023424029,50.60613372373382,10.121226744746764
33,petit,0,0,30,14,-0.04,0.21,4,202.07947252823377,50.51986813205844,6.735982417607792
33,petit,0,0,30,15,0.0,0.25,10,375.2418206446269,37.52418206446269,12.50806068815423
33,petit,0,0,30,16,0.04,0.29,9,441.65221208146255,49.07246800905139,14.721740402715419
33,petit,0,0,30,17,0.08,0.33,8,342.1326520427208,42.7665815053401,11.40442173475736
33,petit,0,0,30,18,0.08,0.33,14,791.2778649035421,56.51984749311015,26.37592883011807
33,petit,0,0,30,19,0.08,0.33,7,412.94571732205424,58.99224533172203,13.764857244068475
33,petit,0,0,30,20,0.04,0.29,9,488.33722496050143,54.25969166227794,16.27790749868338
33,petit,0,0,30,21,0.0,0.25,9,439.26896531975,48.807662813305555,14.642298843991666
33,petit,0,0,30,22,-0.04,0.21,3,123.8110037252111,41.270334575070365,4.127033457507037
33,petit,0,0,30,23,0.04,0.29,9,420.40885494259777,46.712094993621974,14.013628498086593
33,petit,0,0,30,24,0.08,0.33,12,700.9426344852706,58.41188620710588,23.36475448284235
34,moyen,0,0,150,1,-0.04,0.21,29,1394.0860449178335,48.07193258337357,9.29390696611889
34,moyen,0,0,150,2,-0.04,0.21,31,1353.2690019890197,43.65383877383935,9.021793346593464
34,moyen,0,0,150,3,0.0,0.25,32,1687.4124420153412,52.73163881297941,11.249416280102274
34,moyen,0,0,150,4,0.04,0.29,45,2400.9852133124864,53.3552269624997,16.00656808874991
34,moyen,0,0,150,5,0.08,0.33,52,2779.4716171139935,53.45137725219218,18.529810780759956
34,moyen,0,0,150,6,0.08,0.33,51,2661.229319344003,52.18096704596085,17.74152879562669
34,moyen,0,0,150,7,0.08,0.33,37,1959.628383081496,52.96292927247286,13.064189220543307
34,moyen,0,0,150,8,0.04,0.29,61,3056.2014250208163,50.10166270525928,20.374676166805443
34,moyen,0,0,150,9,0.0,0.25,31,1376.5951283123477,44.40629446168864,9.177300855415652
34,moyen,0,0,150,10,-0.04,0.21,35,1752.4741969892498,50.07069134254999,11.683161313261666
34,moyen,0,0,150,11,0.04,0.29,50,2565.927748356804,51.31855496713608,17.10618498904536
34,moyen,0,0,150,12,0.08,0.33,52,2585.3683062504642,49.718621274047386,17.23578870833643
34,moyen,0,0,150,13,-0.04,0.21,27,1335.9052194524743,49.47797109083238,8.906034796349829
34,moyen,0,0,150,14,-0.04,0.21,33,1566.9234528930278,47.4825288755463,10.446156352620186
34,moyen,0,0,150,15,0.0,0.25,31,1466.3383208651583,47.30123615694059,9.775588805767722
34,moyen,0,0,150,16,0.04,0.29,43,2330.803188261733,54.20472530841239,15.538687921744886
34,moyen,0,0,150,17,0.08,0.33,52,2802.7415583374795,53.89887612187461,18.684943722249862
34,moyen,0,0,150,18,0.08,0.33,55,2749.7055252388627,49.99464591343387,18.331370168259085
34,moyen,0,0,150,19,0.08,0.33,54,2731.031513236191,50.574657652522056,18.20687675490794
34,moyen,0,0,150,20,0.04,0.29,49,2347.009904011113,47.898161306349245,15.64673269340742
34,moyen,0,0,150,21,0.0,0.25,37,1908.6294533018556,51.58457981896907,12.724196355345704
34,moyen,0,0,150,22,-0.04,0.21,24,1329.307277902977,55.38780324595737,8.862048519353179
34,moyen,0,0,150,23,0.04,0.29,46,2144.423783450946,46.61790833589013,14.29615855633964
34,moyen,0,0,150,24,0.08,0.33,61,3104.3456658673867,50.89091255520306,20.695637772449246
35,petit,0,1,30,1,-0.04,0.41000000000000003,16,832.3413345587024,52.0213334099189,27.744711151956746
35,petit,0,1,30,2,-0.04,0.41000000000000003,14,729.6118422061817,52.11513158615583,24.320394740206055
35,petit,0,1,30,3,0.0,0.45,9,523.9267950531811,58.214088339242345,17.464226501772703
35,petit,0,1,30,4,0.04,0.49,14,814.271238747647,58.16223133911764,27.142374624921565
35,petit,0,1,30,5,0.08,0.53,14,686.8957610799491,49.06398293428208,22.896525369331638
35,petit,0,1,30,6,0.08,0.53,10,531.9314309731035,53.19314309731035,17.73104769910345
35,petit,0,1,30,7,0.08,0.53,16,805.0540223435636,50.315876396472724,26.835134078118788
35,petit,0,1,30,8,0.04,0.49,11,518.5526612361016,47.14115102146378,17.285088707870052
35,petit,0,1,30,9,0.0,0.45,14,715.199406858052,51.08567191843229,23.839980228601735
35,petit,0,1,30,10,-0.04,0.41000000000000003,9,480.21747878251114,53.35749764250124,16.00724929275037
35,petit,0,1,30,11,0.04,0.49,17,863.4162982480093,50.78919401458878,28.780543274933642
35,petit,0,1,30,12,0.08,0.53,16,747.1291274308329,46.69557046442706,24.90430424769443
35,petit,0,1,30,13,-0.04,0.41000000000000003,14,673.9827236149953,48.14162311535681,22.46609078716651
35,petit,0,1,30,14,-0.04,0.41000000000000003,15,723.5141723137675,48.234278154251164,24.117139077125582
35,petit,0,1,30,15,0.0,0.45,14,652.7179502963571,46.62271073545408,21.75726500987857
35,petit,0,1,30,16,0.04,0.49,15,768.215003669034,51.2143335779356,25.6071667889678
35,petit,0,1,30,17,0.08,0.53,14,723.466483203918,51.67617737170843,24.1155494401306
35,petit,0,1,30,18,0.08,0.53,13,702.9755140282739,54.07503954063645,23.432517134275795
35,petit,0,1,30,19,0.08,0.53,13,603.6169797308452,46.43207536391117,20.120565991028172
35,petit,0,1,30,20,0.04,0.49,10,472.6077807697295,47.260778076972954,15.753592692324316
35,petit,0,1,30,21,0.0,0.45,14,787.2499940960745,56.23214243543389,26.24166646986915
35,petit,0,1,30,22,-0.04,0.41000000000000003,10,492.19727605778166,49.21972760577817,16.40657586859272
35,petit,0,1,30,23,0.04,0.49,18,901.9175269597165,50.106529275539806,30.063917565323884
35,petit,0,1,30,24,0.08,0.53,15,739.8273930476356,49.32182620317571,24.660913101587855
36,petit,1,0,30,1,-0.04,0.41000000000000003,12,658.8740083370175,54.90616736141812,21.96246694456725
36,petit,1,0,30,2,-0.04,0.41000000000000003,10,555.5837661952478,55.55837661952478,18.519458873174926
36,petit,1,0,30,3,0.0,0.45,12,657.843989688514,54.82033247404283,21.928132989617133
36,petit,1,0,30,4,0.04,0.49,16,801.5940566814529,50.09962854259081,26.719801889381763
36,petit,1,0,30,5,0.08,0.53,18,844.4785143749772,46.91547302083207,28.149283812499238
36,petit,1,0,30,6,0.08,0.53,19,1075.8771387610325,56.62511256637013,35.86257129203442
36,petit,1,0,30,7,0.08,0.53,13,696.3119888607985,53.56246068159988,23.21039962869328
36,petit,1,0,30,8,0.04,0.49,17,821.7572017724831,48.33865892779312,27.391906725749436
36,petit,1,0,30,9,0.0,0.45,11,620.834093271266,56.43946302466055,20.694469775708868
36,petit,1,0,30,10,-0.04,0.41000000000000003,11,523.3537929057449,47.577617536885896,17.445126430191497
36,petit,1,0,30,11,0.04,0.49,20,1094.632861168604,54.7316430584302,36.48776203895347
36,petit,1,0,30,12,0.08,0.53,14,782.9685168043685,55.92632262888346,26.098950560145617
36,petit,1,0,30,13,-0.04,0.41000000000000003,13,600.1631992587091,46.16639994297763,20.005439975290304
36,petit,1,0,30,14,-0.04,0.41000000000000003,11,578.9421101469161,52.63110092244692,19.298070338230538
36,petit,1,0,30,15,0.0,0.45,12,640.6438212140727,53.38698510117272,21.354794040469088
36,petit,1,0,30,16,0.04,0.49,10,624.0360341783096,62.40360341783096,20.801201139276987
36,petit,1,0,30,17,0.08,0.53,14,658.3384530999209,47.02417522142292,21.944615103330698
36,petit,1,0,30,18,0.08,0.53,21,1148.4710700468647,54.689098573660225,38.28236900156216
36,petit,1,0,30,19,0.08,0.53,23,1151.2478287013391,50.054253421797355,38.37492762337797
36,petit,1,0,30,20,0.04,0.49,16,725.5181489851658,45.34488431157286,24.183938299505527
36,petit,1,0,30,21,0.0,0.45,18,892.3640632699314,49.57578129277397,29.74546877566438
36,petit,1,0,30,22,-0.04,0.41000000000000003,14,700.1383343736303,50.00988102668788,23.33794447912101
36,petit,1,0,30,23,0.04,0.49,15,688.4840387490319,45.89893591660213,22.949467958301064
36,petit,1,0,30,24,0.08,0.53,16,818.7304171310917,51.17065107069323,27.291013904369724
37,moyen,1,0,150,1,-0.04,0.41000000000000003,67,3467.600099666306,51.75522536815382,23.117333997775372
37,moyen,1,0,150,2,-0.04,0.41000000000000003,67,3379.246345759825,50.43651262328097,22.528308971732166
37,moyen,1,0,150,3,0.0,0.45,71,3481.515108237622,49.035424059684814,23.210100721584148
37,moyen,1,0,150,4,0.04,0.49,68,3381.6350193851245,49.7299267556636,22.544233462567497
37,moyen,1,0,150,5,0.08,0.53,79,3949.394266422689,49.992332486363146,26.32929510948459
37,moyen,1,0,150,6,0.08,0.53,80,4029.1567559217106,50.36445944902138,26.86104503947807
37,moyen,1,0,150,7,0.08,0.53,72,3741.258394430885,51.9619221448734,24.941722629539232
37,moyen,1,0,150,8,0.04,0.49,68,3433.637089810458,50.49466308544791,22.89091393206972
37,moyen,1,0,150,9,0.0,0.45,69,3275.2249006828456,47.4670275461282,21.834832671218972
37,moyen,1,0,150,10,-0.04,0.41000000000000003,56,2736.8796162176463,48.87285028960083,18.245864108117644
37,moyen,1,0,150,11,0.04,0.49,81,4072.412841871046,50.27670175149439,27.149418945806975
37,moyen,1,0,150,12,0.08,0.53,78,4048.9199795264803,51.90923050674975,26.99279986350987
37,moyen,1,0,150,13,-0.04,0.41000000000000003,71,3714.0377274845646,52.31039052795161,24.760251516563763
37,moyen,1,0,150,14,-0.04,0.41000000000000003,55,2947.421281180276,53.58947783964138,19.649475207868505
37,moyen,1,0,150,15,0.0,0.45,70,3516.391976801665,50.234171097166644,23.442613178677767
37,moyen,1,0,150,16,0.04,0.49,75,3849.156770539037,51.32209027385383,25.661045136926916
37,moyen,1,0,150,17,0.08,0.53,78,3707.3181530832107,47.52971991132321,24.71545435388807
37,moyen,1,0,150,18,0.08,0.53,78,3956.9491688250455,50.73011754903904,26.379661125500302
37,moyen,1,0,150,19,0.08,0.53,88,4248.696929376068,48.28064692472804,28.32464619584045
37,moyen,1,0,150,20,0.04,0.49,72,3592.0400599065356,49.88944527647966,23.94693373271024
37,moyen,1,0,150,21,0.0,0.45,68,3774.7703111761325,55.51132810553136,25.165135407840882
37,moyen,1,0,150,22,-0.04,0.41000000000000003,69,3487.8226629304395,50.54815453522376,23.25215108620293
37,moyen,1,0,150,23,0.04,0.49,73,3539.293649301027,48.48347464795928,23.59529099534018
37,moyen,1,0,150,24,0.08,0.53,79,4004.367619492966,50.688197715100834,26.695784129953104
38,petit,0,1,30,1,-0.04,0.41000000000000003,11,524.2758342652015,47.661439478654685,17.475861142173382
38,petit,0,1,30,2,-0.04,0.41000000000000003,12,550.0782714881526,45.83985595734605,18.33594238293842
38,petit,0,1,30,3,0.0,0.45,13,763.7446614064229,58.74958933895561,25.458155380214098
38,petit,0,1,30,4,0.04,0.49,13,707.6966819297962,54.438206302292016,23.589889397659874
38,petit,0,1,30,5,0.08,0.53,17,871.3702600356535,51.257074119744324,29.045675334521782
38,petit,0,1,30,6,0.08,0.53,18,875.0645184995225,48.61469547219569,29.168817283317416
38,petit,0,1,30,7,0.08,0.53,17,830.7787320156178,48.86933717738928,27.692624400520593
38,petit,0,1,30,8,0.04,0.49,12,680.1497088938328,56.6791424078194,22.67165696312776
38,petit,0,1,30,9,0.0,0.45,17,868.9607735534919,51.11533962079364,28.96535911844973
38,petit,0,1,30,10,-0.04,0.41000000000000003,13,483.2718197725094,37.174755367116106,16.109060659083646
38,petit,0,1,30,11,0.04,0.49,12,725.7956553336446,60.48297127780372,24.193188511121487
38,petit,0,1,30,12,0.08,0.53,15,760.6349618980671,50.70899745987114,25.35449872993557
38,petit,0,1,30,13,-0.04,0.41000000000000003,15,769.9479366122212,51.32986244081474,25.66493122040737
38,petit,0,1,30,14,-0.04,0.41000000000000003,10,551.5464609791856,55.15464609791856,18.384882032639517
38,petit,0,1,30,15,0.0,0.45,11,573.1534983184465,52.10486348349514,19.105116610614882
38,petit,0,1,30,16,0.04,0.49,8,431.6886489108536,53.9610811138567,14.389621630361786
38,petit,0,1,30,17,0.08,0.53,20,971.5757656993035,48.57878828496517,32.38585885664345
38,petit,0,1,30,18,0.08,0.53,14,630.9779086279168,45.06985061627977,21.032596954263894
38,petit,0,1,30,19,0.08,0.53,10,513.292607967493,51.3292607967493,17.109753598916434
38,petit,0,1,30,20,0.04,0.49,10,567.9074454928649,56.79074454928649,18.930248183095497
38,petit,0,1,30,21,0.0,0.45,15,712.3660721962744,47.49107147975163,23.745535739875816
38,petit,0,1,30,22,-0.04,0.41000000000000003,8,369.11255778378495,46.13906972297312,12.303751926126164
38,petit,0,1,30,23,0.04,0.49,15,820.93480891275,54.72898726085,27.364493630425
38,petit,0,1,30,24,0.08,0.53,14,674.337176509253,48.16694117923236,22.477905883641768
39,moyen,0,1,150,1,-0.04,0.41000000000000003,69,3398.8444983387835,49.258615917953385,22.658963322258558
39,moyen,0,1,150,2,-0.04,0.41000000000000003,65,3204.874220413089,49.305757237124446,21.36582813608726
39,moyen,0,1,150,3,0.0,0.45,64,3192.2022822811423,49.87816066064285,21.281348548540947
39,moyen,0,1,150,4,0.04,0.49,79,3740.1979799169253,47.344278226796526,24.934653199446167
39,moyen,0,1,150,5,0.08,0.53,87,4274.54055497683,49.13265005720495,28.496937033178867
39,moyen,0,1,150,6,0.08,0.53,83,4181.4812880569725,50.37929262719244,27.876541920379818
39,moyen,0,1,150,7,0.08,0.53,77,3879.3835740977356,50.38160485841215,25.86255716065157
39,moyen,0,1,150,8,0.04,0.49,83,4308.247281859553,51.90659375734402,28.721648545730357
39,moyen,0,1,150,9,0.0,0.45,67,3575.841113367543,53.37076288608273,23.83894075578362
39,moyen,0,1,150,10,-0.04,0.41000000000000003,53,2815.165685461519,53.11633368795319,18.767771236410127
39,moyen,0,1,150,11,0.04,0.49,73,3767.2219009278697,51.60577946476534,25.114812672852466
39,moyen,0,1,150,12,0.08,0.53,75,3730.6788098961174,49.742384131948235,24.871192065974117
39,moyen,0,1,150,13,-0.04,0.41000000000000003,55,2680.6879415904455,48.739780756189916,17.8712529439363
39,moyen,0,1,150,14,-0.04,0.41000000000000003,63,3152.1285848812,50.03378706160635,21.014190565874667
39,moyen,0,1,150,15,0.0,0.45,66,3371.3589662186178,51.08119645785784,22.47572644145745
39,moyen,0,1,150,16,0.04,0.49,77,3958.1871236238585,51.40502757953063,26.38791415749239
39,moyen,0,1,150,17,0.08,0.53,83,4235.148717839628,51.02588816674251,28.234324785597522
39,moyen,0,1,150,18,0.08,0.53,84,4183.341126901419,49.80168008215975,27.888940846009458
39,moyen,0,1,150,19,0.08,0.53,80,4105.568647432902,51.31960809291128,27.37045764955268
39,moyen,0,1,150,20,0.04,0.49,68,3555.9613155668926,52.293548758336655,23.70640877044595
39,moyen,0,1,150,21,0.0,0.45,64,3305.619246088105,51.65030072012664,22.037461640587367
39,moyen,0,1,150,22,-0.04,0.41000000000000003,69,3446.011193880822,49.94219121566408,22.973407959205478
39,moyen,0,1,150,23,0.04,0.49,73,3543.133904723008,48.536080886616546,23.620892698153387
39,moyen,0,1,150,24,0.08,0.53,73,3540.0941100716855,48.494439863995694,23.600627400477904
40,moyen,1,1,150,1,-0.04,0.61,91,4452.523970623899,48.92883484202087,29.68349313749266
40,moyen,1,1,150,2,-0.04,0.61,94,4737.3865478737325,50.397729232699284,31.582576985824883
40,moyen,1,1,150,3,0.0,0.65,105,5329.896052059684,50.760914781520796,35.53264034706456
40,moyen,1,1,150,4,0.04,0.6900000000000001,105,5032.580354717532,47.92933671159554,33.55053569811688
40,moyen,1,1,150,5,0.08,0.73,102,5023.64848371258,49.251455722672354,33.4909898914172
40,moyen,1,1,150,6,0.08,0.73,113,5688.79239955473,50.3432955712808,37.9252826636982
40,moyen,1,1,150,7,0.08,0.73,117,5704.027107868722,48.75236844332241,38.02684738579148
40,moyen,1,1,150,8,0.04,0.6900000000000001,108,5467.638963484294,50.62628669892865,36.45092642322863
40,moyen,1,1,150,9,0.0,0.65,90,4456.252187258886,49.5139131917654,29.70834791505924
40,moyen,1,1,150,10,-0.04,0.61,98,4792.577570253519,48.90385275768897,31.95051713502346
40,moyen,1,1,150,11,0.04,0.6900000000000001,94,4707.73768709563,50.08231582016627,31.384917913970863
40,moyen,1,1,150,12,0.08,0.73,105,5310.295158354772,50.57423960337878,35.40196772236515
40,moyen,1,1,150,13,-0.04,0.61,81,3935.44859657356,48.58578514288345,26.236323977157067
40,moyen,1,1,150,14,-0.04,0.61,86,4266.251580209803,49.60757651406748,28.44167720139869
40,moyen,1,1,150,15,0.0,0.65,96,4868.734403288115,50.71598336758453,32.4582293552541
40,moyen,1,1,150,16,0.04,0.6900000000000001,107,5231.753167700991,48.89488941776627,34.87835445133994
40,moyen,1,1,150,17,0.08,0.73,109,5190.38765703097,47.61823538560523,34.602584380206466
40,moyen,1,1,150,18,0.08,0.73,113,5404.989939524252,47.831769376320814,36.033266263495015
40,moyen,1,1,150,19,0.08,0.73,111,5483.933412678223,49.404805519623636,36.55955608452149
40,moyen,1,1,150,20,0.04,0.6900000000000001,102,4900.269421614442,48.04185707465139,32.668462810762946
40,moyen,1,1,150,21,0.0,0.65,96,4748.89552706548,49.46766174026541,31.659303513769864
40,moyen,1,1,150,22,-0.04,0.61,80,4223.375523632466,52.79219404540582,28.15583682421644
40,moyen,1,1,150,23,0.04,0.6900000000000001,98,4695.288583621824,47.91110799614106,31.30192389081216
40,moyen,1,1,150,24,0.08,0.73,114,5654.739088295533,49.602974458732746,37.69826058863689
41,grand,0,1,500,1,-0.04,0.41000000000000003,213,11116.799406576934,52.191546509750864,22.23359881315387
41,grand,0,1,500,2,-0.04,0.41000000000000003,211,10638.92647842908,50.42145250440323,21.277852956858162
41,grand,0,1,500,3,0.0,0.45,235,11665.443631203618,49.64018566469625,23.330887262407234
41,grand,0,1,500,4,0.04,0.49,277,13810.834288782422,49.858607540730766,27.621668577564844
41,grand,0,1,500,5,0.08,0.53,261,13154.048454136611,50.39865308098319,26.30809690827322
41,grand,0,1,500,6,0.08,0.53,257,13257.779381692728,51.58669020113902,26.515558763385457
41,grand,0,1,500,7,0.08,0.53,264,13070.61974716846,49.50992328472902,26.141239494336922
41,grand,0,1,500,8,0.04,0.49,239,11774.31443884545,49.26491397006464,23.5486288776909
41,grand,0,1,500,9,0.0,0.45,220,10693.23442285883,48.60561101299468,21.38646884571766
41,grand,0,1,500,10,-0.04,0.41000000000000003,220,11022.937419209744,50.10426099640792,22.045874838419486
41,grand,0,1,500,11,0.04,0.49,251,12215.945856874121,48.66910699949849,24.431891713748243
41,grand,0,1,500,12,0.08,0.53,272,13485.266515032012,49.578185717029456,26.970533030064022
41,grand,0,1,500,13,-0.04,0.41000000000000003,217,10649.21385572721,49.074718229157654,21.29842771145442
41,grand,0,1,500,14,-0.04,0.41000000000000003,204,10430.123285152562,51.12805531937531,20.860246570305122
41,grand,0,1,500,15,0.0,0.45,214,10588.442030342925,49.47870107636881,21.17688406068585
41,grand,0,1,500,16,0.04,0.49,250,12594.14029316716,50.37656117266864,25.18828058633432
41,grand,0,1,500,17,0.08,0.53,282,13695.940719126558,48.56716567066155,27.391881438253115
41,grand,0,1,500,18,0.08,0.53,283,14183.184340956965,50.117259155324966,28.36636868191393
41,grand,0,1,500,19,0.08,0.53,267,13055.102979160427,48.895516775881745,26.110205958320854
41,grand,0,1,500,20,0.04,0.49,235,11652.12398082054,49.583506301364,23.304247961641078
41,grand,0,1,500,21,0.0,0.45,233,12156.288136360148,52.172910456481326,24.312576272720296
41,grand,0,1,500,22,-0.04,0.41000000000000003,212,10803.589957068558,50.96032998617244,21.607179914137117
41,grand,0,1,500,23,0.04,0.49,265,13218.64391902711,49.88167516614004,26.43728783805422
41,grand,0,1,500,24,0.08,0.53,275,14545.726753067034,52.89355182933467,29.09145350613407
42,moyen,0,1,150,1,-0.04,0.41000000000000003,59,2844.55614727723,48.21281605554628,18.963707648514866
42,moyen,0,1,150,2,-0.04,0.41000000000000003,72,3748.3078329567256,52.059831013287855,24.98871888637817
42,moyen,0,1,150,3,0.0,0.45,69,3259.0297467400314,47.232315170145384,21.726864978266875
42,moyen,0,1,150,4,0.04,0.49,75,3718.3135042973586,49.577513390631445,24.788756695315723
42,moyen,0,1,150,5,0.08,0.53,81,3868.0483837256243,47.753683749699064,25.786989224837495
42,moyen,0,1,150,6,0.08,0.53,84,4235.369590661789,50.42106655549748,28.235797271078592
42,moyen,0,1,150,7,0.08,0.53,91,4558.008832850303,50.08800915220114,30.386725552335356
42,moyen,0,1,150,8,0.04,0.49,75,3710.033170208517,49.467108936113554,24.733554468056777
42,moyen,0,1,150,9,0.0,0.45,68,3535.079993913807,51.98647049873245,23.56719995942538
42,moyen,0,1,150,10,-0.04,0.41000000000000003,56,2736.343298158966,48.8632731814101,18.242288654393107
42,moyen,0,1,150,11,0.04,0.49,67,3390.1309528985907,50.59896944624762,22.600873019323938
42,moyen,0,1,150,12,0.08,0.53,86,4414.1427020600595,51.3272407216286,29.42761801373373
42,moyen,0,1,150,13,-0.04,0.41000000000000003,55,2585.0020567183387,47.00003739487889,17.233347044788925
42,moyen,0,1,150,14,-0.04,0.41000000000000003,65,3159.4913601234693,48.607559386514914,21.063275734156463
42,moyen,0,1,150,15,0.0,0.45,64,3206.4633160779,50.100989313717186,21.376422107186
42,moyen,0,1,150,16,0.04,0.49,81,4135.070711622823,51.0502556990472,27.567138077485488
42,moyen,0,1,150,17,0.08,0.53,72,3780.8940351530764,52.51241715490384,25.205960234353842
42,moyen,0,1,150,18,0.08,0.53,83,4120.498621489153,49.64456170468859,27.469990809927687
42,moyen,0,1,150,19,0.08,0.53,80,3957.5409541434774,49.469261926793465,26.383606360956517
42,moyen,0,1,150,20,0.04,0.49,75,3636.646450589027,48.488619341187025,24.244309670593513
42,moyen,0,1,150,21,0.0,0.45,67,3390.5155430536265,50.60470959781532,22.603436953690842
42,moyen,0,1,150,22,-0.04,0.41000000000000003,70,3462.712040435902,49.46731486337003,23.08474693623935
42,moyen,0,1,150,23,0.04,0.49,79,3913.4652195708213,49.537534424947104,26.08976813047214
42,moyen,0,1,150,24,0.08,0.53,78,3887.5619875184384,49.84053830151844,25.91707991678959
43,petit,0,0,30,1,-0.04,0.21,9,474.8232627940653,52.758140310451694,15.82744209313551
43,petit,0,0,30,2,-0.04,0.21,3,135.35385060171916,45.117950200573055,4.511795020057305
43,petit,0,0,30,3,0.0,0.25,8,367.2401067510681,45.90501334388351,12.24133689170227
43,petit,0,0,30,4,0.04,0.29,8,418.31650597706005,52.289563247132506,13.943883532568668
43,petit,0,0,30,5,0.08,0.33,11,399.4720867243084,36.3156442476644,13.315736224143613
43,petit,0,0,30,6,0.08,0.33,10,471.36502996247606,47.13650299624761,15.712167665415869
43,petit,0,0,30,7,0.08,0.33,9,398.1910725266686,44.24345250296318,13.273035750888955
43,petit,0,0,30,8,0.04,0.29,8,451.04992294081876,56.381240367602345,15.034997431360626
43,petit,0,0,30,9,0.0,0.25,8,381.29280721351597,47.661600901689496,12.709760240450532
43,petit,0,0,30,10,-0.04,0.21,6,279.39797440559533,46.56632906759922,9.313265813519845
43,petit,0,0,30,11,0.04,0.29,8,397.937122657556,49.7421403321945,13.264570755251867
43,petit,0,0,30,12,0.08,0.33,12,569.0635411341931,47.42196176118276,18.9687847044731
43,petit,0,0,30,13,-0.04,0.21,8,382.9170854162417,47.864635677030215,12.763902847208056
43,petit,0,0,30,14,-0.04,0.21,5,253.25718218543645,50.65143643708729,8.441906072847882
43,petit,0,0,30,15,0.0,0.25,9,431.0081804472179,47.889797827468655,14.366939348240598
43,petit,0,0,30,16,0.04,0.29,11,528.6467013601207,48.05879103273824,17.621556712004022
43,petit,0,0,30,17,0.08,0.33,7,309.9106101559452,44.27294430799218,10.33035367186484
43,petit,0,0,30,18,0.08,0.33,10,445.2712317902962,44.52712317902962,14.842374393009873
43,petit,0,0,30,19,0.08,0.33,8,402.5726056885721,50.32157571107151,13.419086856285736
43,petit,0,0,30,20,0.04,0.29,10,514.5433391403791,51.45433391403791,17.151444638012638
43,petit,0,0,30,21,0.0,0.25,6,247.5261742494535,41.254362374908915,8.250872474981783
43,petit,0,0,30,22,-0.04,0.21,7,380.15923994114235,54.30846284873462,12.671974664704745
43,petit,0,0,30,23,0.04,0.29,7,380.322200671732,54.33174295310457,12.677406689057733
43,petit,0,0,30,24,0.08,0.33,10,546.2335653138089,54.623356531380885,18.207785510460294
44,grand,1,1,500,1,-0.04,0.61,291,14626.735868402726,50.26369714227741,29.25347173680545
44,grand,1,1,500,2,-0.04,0.61,299,15115.242690031264,50.55265113722831,30.23048538006253
44,grand,1,1,500,3,0.0,0.65,330,17095.394484484474,51.80422571055901,34.190788968968945
44,grand,1,1,500,4,0.04,0.6900000000000001,354,17614.903574005013,49.75961461583337,35.229807148010025
44,grand,1,1,500,5,0.08,0.73,368,18099.10238418242,49.18234343527832,36.19820476836484
44,grand,1,1,500,6,0.08,0.73,369,18007.975079103206,48.80210048537454,36.01595015820641
44,grand,1,1,500,7,0.08,0.73,348,17891.27508722709,51.41171002076751,35.78255017445419
44,grand,1,1,500,8,0.04,0.6900000000000001,352,18097.780858038503,51.41415016488211,36.195561716077
44,grand,1,1,500,9,0.0,0.65,297,14610.986048676867,49.19523922113423,29.221972097353735
44,grand,1,1,500,10,-0.04,0.61,300,14811.036509855769,49.37012169951923,29.622073019711536
44,grand,1,1,500,11,0.04,0.6900000000000001,332,16511.449035170026,49.733280226415744,33.022898070340055
44,grand,1,1,500,12,0.08,0.73,368,18752.279782004196,50.95728201631575,37.50455956400839
44,grand,1,1,500,13,-0.04,0.61,317,15506.203539541362,48.91546857899483,31.012407079082724
44,grand,1,1,500,14,-0.04,0.61,305,14734.816998137421,48.31087540372925,29.469633996274844
44,grand,1,1,500,15,0.0,0.65,322,16683.419850529976,51.81186288984465,33.36683970105995
44,grand,1,1,500,16,0.04,0.6900000000000001,354,17788.15902481236,50.24903679325526,35.576318049624724
44,grand,1,1,500,17,0.08,0.73,361,18179.50779218679,50.35874734677781,36.35901558437358
44,grand,1,1,500,18,0.08,0.73,369,18390.90063450874,49.83983911790987,36.78180126901748
44,grand,1,1,500,19,0.08,0.73,370,18634.393278467785,50.36322507693996,37.268786556935574
