magasin_id,taille,urbain,qualite_equipe,n_potentiel,mois,effet_saison_val,p_visite,nb_visites,ventes,panier_moyen,pub,log_rev_int
29,moyen,1,0,150,17,0.08,0.53,83,4178.794321101248,50.34691953134034,0,3.3271427498878183
29,moyen,1,0,150,18,0.08,0.53,90,4537.327075707971,50.41474528564412,0,3.4094580737138336
29,moyen,1,0,150,19,0.08,0.53,72,3412.6119259473744,47.3973878603802,0,3.1245979436715077
29,moyen,1,0,150,20,0.04,0.49,71,3615.279488082595,50.91942940961401,0,3.182289150947248
29,moyen,1,0,150,21,0.0,0.45,73,3588.668781546089,49.159846322549164,0,3.174901305678142
29,moyen,1,0,150,22,-0.04,0.41000000000000003,53,2634.942272524475,49.71589193442406,0,2.865981258678873
29,moyen,1,0,150,23,0.04,0.49,72,3672.0342645698115,51.00047589680294,0,3.1978657889104505
29,moyen,1,0,150,24,0.08,0.53,86,4198.137773636526,48.81555550740146,0,3.3317610246206226
30,moyen,0,1,150,1,-0.04,0.41000000000000003,61,3103.734565692999,50.88089451955736,0,3.029726069920522
30,moyen,0,1,150,2,-0.04,0.41000000000000003,56,2816.0035651246217,50.28577794865396,0,2.9324386892052443
30,moyen,0,1,150,3,0.0,0.45,78,3926.306479922194,50.33726256310505,0,3.264819141860952
30,moyen,0,1,150,4,0.04,0.49,75,3802.255851117106,50.69674468156141,0,3.2327145205115326
30,moyen,0,1,150,5,0.08,0.53,81,3802.7820341058728,46.94792634698609,0,3.2328528979917106
30,moyen,0,1,150,6,0.08,0.53,76,3809.4628862403265,50.12451166105693,0,3.2346081893465466
30,moyen,0,1,150,7,0.08,0.53,77,4026.1111981049885,52.287158416947904,0,3.2899209317183273
30,moyen,0,1,150,8,0.04,0.49,77,3828.224444540023,49.717200578441854,0,3.2395210890827615
30,moyen,0,1,150,9,0.0,0.45,71,3609.6181889373047,50.83969280193387,0,3.180721986799864
30,moyen,0,1,150,10,-0.04,0.41000000000000003,53,2877.429663356542,54.29112572370833,0,2.9540174025369272
30,moyen,0,1,150,11,0.04,0.49,70,3650.59198329948,52.15131404713543,0,3.1920093265346954
30,moyen,0,1,150,12,0.08,0.53,76,3731.090812645154,49.09330016638361,0,3.213820618856872
30,moyen,0,1,150,13,-0.04,0.41000000000000003,59,3096.215467532201,52.47822826325764,0,3.027300533647848
30,moyen,0,1,150,14,-0.04,0.41000000000000003,60,3013.5412169863444,50.2256869497724,0,3.0002358561802445
30,moyen,0,1,150,15,0.0,0.45,68,3413.028459323587,50.19159499005275,0,3.1247199932824503
30,moyen,0,1,150,16,0.04,0.49,79,3998.117140351766,50.60907772597172,0,3.282943520272671
30,moyen,0,1,150,17,0.08,0.53,72,3546.4345511248944,49.2560354322902,0,3.1630627318781777
30,moyen,0,1,150,18,0.08,0.53,78,3811.3796351081114,48.86384147574502,0,3.235111217431127
30,moyen,0,1,150,19,0.08,0.53,74,3694.3925485165387,49.92422362860187,0,3.203936127534785
30,moyen,0,1,150,20,0.04,0.49,65,3204.331142031926,49.297402185106556,0,3.0616233614455814
30,moyen,0,1,150,21,0.0,0.45,67,3118.1309376188874,46.53926772565504,0,3.0343537487445773
30,moyen,0,1,150,22,-0.04,0.41000000000000003,54,2663.516941182599,49.32438779967776,0,2.8767673927371344
30,moyen,0,1,150,23,0.04,0.49,72,3601.4373004632166,50.019962506433565,0,3.1784530007974916
30,moyen,0,1,150,24,0.08,0.53,84,3987.8885633188243,47.474863849033625,0,3.2803818935957687
31,grand,1,0,500,1,-0.04,0.41000000000000003,216,10461.982309122843,48.43510328297612,0,3.040895134541808
31,grand,1,0,500,2,-0.04,0.41000000000000003,207,10137.39549304635,48.972925087180435,0,3.009378291001
31,grand,1,0,500,3,0.0,0.45,214,10689.648787929525,49.95162985013797,0,3.0624230507942793
31,grand,1,0,500,4,0.04,0.49,240,11870.09792267257,49.45874134446904,0,3.167169638740803
31,grand,1,0,500,5,0.08,0.53,276,14058.275196201204,50.935779696381175,0,3.3363583848939444
31,grand,1,0,500,6,0.08,0.53,237,11859.140232825484,50.03856638322989,0,3.166246078485378
31,grand,1,0,500,7,0.08,0.53,273,13670.570990695818,50.075351614270396,0,3.3083926000427764
31,grand,1,0,500,8,0.04,0.49,237,11504.719251242337,48.54311920355416,0,3.135904501423791
31,grand,1,0,500,9,0.0,0.45,223,11302.955691718696,50.68589996286411,0,3.118211437714735
31,grand,1,0,500,10,-0.04,0.41000000000000003,217,10803.921203515918,49.78765531574156,0,3.073056323194181
31,grand,1,0,500,11,0.04,0.49,240,11842.741975996958,49.34475823332066,0,3.1648623690145046
31,grand,1,0,500,12,0.08,0.53,278,13987.598364927793,50.31510203211437,0,3.3313182865184126
31,grand,1,0,500,13,-0.04,0.41000000000000003,210,10797.039834040392,51.414475400192345,0,3.072419187680039
31,grand,1,0,500,14,-0.04,0.41000000000000003,190,9200.21091119263,48.422162690487525,0,2.912373589481797
31,grand,1,0,500,15,0.0,0.45,230,11386.730070313317,49.507522044840506,0,3.1255958290326493
31,grand,1,0,500,16,0.04,0.49,237,12103.151822674554,51.068151150525544,0,3.186613080456073
31,grand,1,0,500,17,0.08,0.53,268,13682.711059761225,51.05489201403442,0,3.309280250003036
31,grand,1,0,500,18,0.08,0.53,264,13233.686873403445,50.12760179319487,0,3.2759127951024336
31,grand,1,0,500,19,0.08,0.53,263,13558.483611738759,51.55316962638311,0,3.300159628776109
31,grand,1,0,500,20,0.04,0.49,257,12946.65902264092,50.37610514646273,0,3.2539849448905516
31,grand,1,0,500,21,0.0,0.45,229,11311.431755883325,49.394898497307096,0,3.1189610547080036
31,grand,1,0,500,22,-0.04,0.41000000000000003,212,10365.705672650567,48.89483807854041,0,3.0316500063926726
31,grand,1,0,500,23,0.04,0.49,225,11234.266575199239,49.93007366755217,0,3.1121158037102847
31,grand,1,0,500,24,0.08,0.53,271,13309.168025691297,49.111321128012165,0,3.281600303552083
32,petit,1,0,30,1,-0.04,0.41000000000000003,10,462.48747613730404,46.2487476137304,0,2.735422096301647
32,petit,1,0,30,2,-0.04,0.41000000000000003,9,476.32535008252387,52.925038898058204,0,2.7649037476603953
32,petit,1,0,30,3,0.0,0.45,12,581.4885539137574,48.45737949281312,0,2.96439390637757
32,petit,1,0,30,4,0.04,0.49,16,788.3109440274943,49.269434001718395,0,3.268695229381668
32,petit,1,0,30,5,0.08,0.53,13,612.9117544347948,47.14705803344576,0,3.017023587034916
32,petit,1,0,30,6,0.08,0.53,16,934.0138283399074,58.37586427124421,0,3.4382938619601995
32,petit,1,0,30,7,0.08,0.53,20,1003.5653281560701,50.178266407803505,0,3.5101168847603073
32,petit,1,0,30,8,0.04,0.49,14,683.4829870721614,48.820213362297245,0,3.1260043832954474
32,petit,1,0,30,9,0.0,0.45,14,713.3484438998166,50.95346027855833,0,3.168772620498401
32,petit,1,0,30,10,-0.04,0.41000000000000003,10,514.3326198131866,51.433261981318665,0,2.8416727947600995
32,petit,1,0,30,11,0.04,0.49,15,727.8262018756033,48.52174679170688,0,3.1888649043457495
32,petit,1,0,30,12,0.08,0.53,18,832.4572489762717,46.247624943126205,0,3.3231844862927997
32,petit,1,0,30,13,-0.04,0.41000000000000003,13,682.202846933128,52.47714207177907,0,3.124129661478631
32,petit,1,0,30,14,-0.04,0.41000000000000003,18,862.8931943312239,47.9385107961791,0,3.3590935408482654
32,petit,1,0,30,15,0.0,0.45,14,734.0404306994569,52.43145933567549,0,3.197366728132172
32,petit,1,0,30,16,0.04,0.49,13,646.7325287413236,49.74865605702489,0,3.0707354251099526
32,petit,1,0,30,17,0.08,0.53,19,1004.4940767312562,52.86810930164506,0,3.5110419058420046
32,petit,1,0,30,18,0.08,0.53,17,836.3995335723946,49.199972563082035,0,3.3279090282312334
32,petit,1,0,30,19,0.08,0.53,14,721.1225677108075,51.508754836486254,0,3.1796117379999465
32,petit,1,0,30,20,0.04,0.49,11,502.5822086569959,45.689291696090535,0,2.8185618442075713
32,petit,1,0,30,21,0.0,0.45,12,622.838406189712,51.90320051580934,0,3.033089723367637
32,petit,1,0,30,22,-0.04,0.41000000000000003,11,564.6858412667134,51.335076478792125,0,2.935072161684263
32,petit,1,0,30,23,0.04,0.49,12,571.6978301673977,47.64148584728314,0,2.9474132011963308
32,petit,1,0,30,24,0.08,0.53,13,674.0426342889916,51.849433406845506,0,3.1120959828712484
33,petit,0,0,30,1,-0.04,0.21,5,192.78474304361566,38.55694860872313,0,1.860376863791857
33,petit,0,0,30,2,-0.04,0.21,7,407.7193898939887,58.24562712771267,0,2.6093817862521353
33,petit,0,0,30,3,0.0,0.25,7,250.42537977310968,35.775054253301384,0,2.121963609348887
33,petit,0,0,30,4,0.04,0.29,11,587.5419222358476,53.412902021440686,0,2.9747502188075563
33,petit,0,0,30,5,0.08,0.33,12,589.8760238434198,49.15633532028499,0,2.978715004078452
33,petit,0,0,30,6,0.08,0.33,7,363.15346153927,51.879065934181426,0,2.4936281223266112
33,petit,0,0,30,7,0.08,0.33,5,206.9204024605256,41.38408049210512,0,1.931136808476707
33,petit,0,0,30,8,0.04,0.29,5,242.16403656586803,48.432807313173605,0,2.088417951915801
33,petit,0,0,30,9,0.0,0.25,8,456.13759118182276,57.017198897727845,0,2.721597117387223
33,petit,0,0,30,10,-0.04,0.21,6,311.8174525938947,51.969575432315786,0,2.341220547076562
33,petit,0,0,30,11,0.04,0.29,11,530.0475138520627,48.18613762291479,0,2.8717692696432775
33,petit,0,0,30,12,0.08,0.33,11,498.4458542432401,45.31325947665819,0,2.810297584474828
33,petit,0,0,30,13,-0.04,0.21,4,210.25522921336488,52.56380730334122,0,1.947124788288819
33,petit,0,0,30,14,-0.04,0.21,5,187.97727842605394,37.59545568521079,0,1.8351237144278205
33,petit,0,0,30,15,0.0,0.25,9,473.79713564861856,52.64412618317984,0,2.759581864558014
33,petit,0,0,30,16,0.04,0.29,12,613.0460416156795,51.08717013463996,0,3.0172426601251225
33,petit,0,0,30,17,0.08,0.33,8,432.6548491190384,54.0818561398798,0,2.668742913276561
33,petit,0,0,30,18,0.08,0.33,10,477.47085803801804,47.7470858038018,0,2.7673057461093324
33,petit,0,0,30,19,0.08,0.33,8,384.2746300359281,48.034328754491014,0,2.5501600976897487
33,petit,0,0,30,20,0.04,0.29,7,344.2577362350228,49.17967660500325,0,2.4401932284174785
33,petit,0,0,30,21,0.0,0.25,9,491.16040755363844,54.57337861707094,0,2.7955733884075595
33,petit,0,0,30,22,-0.04,0.21,5,186.40841197920864,37.28168239584173,0,1.8267426482148919
33,petit,0,0,30,23,0.04,0.29,11,600.9487493382753,54.63170448529775,0,2.9973122735934092
33,petit,0,0,30,24,0.08,0.33,11,469.61098132182826,42.69190739289348,0,2.750707270994479
34,moyen,0,0,150,1,-0.04,0.21,25,1328.5426875192866,53.14170750077146,0,2.181202602705781
34,moyen,0,0,150,2,-0.04,0.21,37,1724.4837891603406,46.6076699773065,0,2.44204773792352
34,moyen,0,0,150,3,0.0,0.25,41,1900.0213403650123,46.341983911341764,0,2.5389851027662593
34,moyen,0,0,150,4,0.04,0.29,36,1900.944740758858,52.80402057663494,0,2.5394709794577652
34,moyen,0,0,150,5,0.08,0.33,48,2473.6955678676827,51.53532433057672,0,2.8028331986846187
34,moyen,0,0,150,6,0.08,0.33,56,2954.6628561740763,52.76183671739422,0,2.9805045365695926
34,moyen,0,0,150,7,0.08,0.33,46,2172.061859467408,47.21873607537843,0,2.672796866969786
34,moyen,0,0,150,8,0.04,0.29,42,2099.8522262137617,49.996481576518136,0,2.6389869586696446
34,moyen,0,0,150,9,0.0,0.25,33,1839.2484619912464,55.73480187852262,0,2.5064770285005973
34,moyen,0,0,150,10,-0.04,0.21,32,1683.2561919858117,52.601755999556616,0,2.4178501119118896
34,moyen,0,0,150,11,0.04,0.29,39,1994.1422624743113,51.131852883956704,0,2.58733399915355
34,moyen,0,0,150,12,0.08,0.33,58,2824.808971283277,48.70360295315995,0,2.9355607264132164
34,moyen,0,0,150,13,-0.04,0.21,24,1355.5723947330318,56.482183113876324,0,2.201343781555756
34,moyen,0,0,150,14,-0.04,0.21,31,1511.690673914154,48.764215287553355,0,2.3103486609691206
34,moyen,0,0,150,15,0.0,0.25,30,1563.7198596756446,52.12399532252149,0,2.344187493111035
34,moyen,0,0,150,16,0.04,0.29,43,2130.9470888139226,49.556909042184245,0,2.653686508418616
34,moyen,0,0,150,17,0.08,0.33,45,2160.6239671516146,48.013865936702544,0,2.6675170385472895
34,moyen,0,0,150,18,0.08,0.33,56,2924.7196168926525,52.227136015940225,0,2.9703186035024824
34,moyen,0,0,150,19,0.08,0.33,47,2391.398432442411,50.88081771154066,0,2.7689982978911463
34,moyen,0,0,150,20,0.04,0.29,48,2473.2140578751164,51.52529287239826,0,2.802638527655424
34,moyen,0,0,150,21,0.0,0.25,39,1899.174514485351,48.696782422701304,0,2.53853931059021
34,moyen,0,0,150,22,-0.04,0.21,37,1886.0175628420052,50.97344764437852,0,2.5315874812711825
34,moyen,0,0,150,23,0.04,0.29,47,2424.467074466574,51.58440583971434,0,2.7827317220173104
34,moyen,0,0,150,24,0.08,0.33,57,2856.388427703677,50.112077679011875,0,2.9466780242134267
35,petit,0,1,30,1,-0.04,0.51,9,451.2880285931044,50.14311428812271,1,2.7109083983246265
35,petit,0,1,30,2,-0.04,0.51,14,724.3536615378825,51.7395472527059,1,3.184082374241814
35,petit,0,1,30,3,0.0,0.55,19,1105.2269019041203,58.16983694232212,1,3.6066085522998037
35,petit,0,1,30,4,0.04,0.59,15,822.5643659536443,54.83762439690962,1,3.311229354394088
35,petit,0,1,30,5,0.08,0.63,24,1431.7691433309476,59.657047638789486,1,3.8654687401045438
35,petit,0,1,30,6,0.08,0.63,22,1209.3471825872796,54.97032648123998,1,3.6966385928132346
35,petit,0,1,30,7,0.08,0.63,24,1279.9078628301027,53.32949428458761,1,3.753345990496685
35,petit,0,1,30,8,0.04,0.59,21,1040.8821235285136,49.5658154061197,1,3.5466264466590616
35,petit,0,1,30,9,0.0,0.55,20,1092.5363698818765,54.626818494093826,1,3.5950598352632
35,petit,0,1,30,10,-0.04,0.51,19,1109.9057547869536,58.416092357208086,1,3.610833003442201
35,petit,0,1,30,11,0.04,0.59,15,869.6697704405166,57.97798469603444,1,3.3669161837236476
35,petit,0,1,30,12,0.08,0.63,16,883.6035489901258,55.22522181188286,1,3.382811106387879
35,petit,0,1,30,13,-0.04,0.51,17,976.2128829349739,57.42428723146905,1,3.4824832987279604
35,petit,0,1,30,14,-0.04,0.51,17,1001.6742754351857,58.92201620206975,1,3.508230772718531
35,petit,0,1,30,15,0.0,0.55,17,891.8087162050265,52.4593362473545,1,3.3920542842051744
35,petit,0,1,30,16,0.04,0.59,20,1047.856304469734,52.39281522348669,1,3.5533043597622433
35,petit,0,1,30,17,0.08,0.63,16,904.05149828337,56.50321864271063,1,3.4056889442350777
35,petit,0,1,30,18,0.08,0.63,18,900.5681123311342,50.031561796174124,1,3.401828418440043
35,petit,0,1,30,19,0.08,0.63,20,1052.6600221187934,52.63300110593967,1,3.557878212355325
35,petit,0,1,30,20,0.04,0.59,17,884.8124420664597,52.04779070979174,1,3.384178311017059
35,petit,0,1,30,21,0.0,0.55,18,1027.3747075214187,57.076372640078816,1,3.5335646181211477
35,petit,0,1,30,22,-0.04,0.51,19,947.950960271558,49.89215580376621,1,3.4531053895834884
35,petit,0,1,30,23,0.04,0.59,18,949.3300075853266,52.74055597696259,1,3.4545590989496713
35,petit,0,1,30,24,0.08,0.63,19,1129.368476538538,59.44044613360727,1,3.6282165034981264
36,petit,1,0,30,1,-0.04,0.41000000000000003,13,528.6569107558387,40.66591621198759,0,2.869142277890671
36,petit,1,0,30,2,-0.04,0.41000000000000003,13,580.8142950203776,44.6780226938752,0,2.963233694183936
36,petit,1,0,30,3,0.0,0.45,16,818.069106927136,51.129319182946,0,3.305749434168131
36,petit,1,0,30,4,0.04,0.49,15,856.9461019278585,57.1297401285239,0,3.3521776433917743
36,petit,1,0,30,5,0.08,0.53,22,981.3713070828603,44.60778668558456,0,3.487753504846112
36,petit,1,0,30,6,0.08,0.53,14,695.7836229849794,49.698830213212815,0,3.143841343821199
36,petit,1,0,30,7,0.08,0.53,15,753.2245611183763,50.21497074122509,0,3.2231660236151702
36,petit,1,0,30,8,0.04,0.49,17,906.7500234486979,53.33823667345282,0,3.4086694223610134
36,petit,1,0,30,9,0.0,0.45,13,634.7229316561056,48.82484089662351,0,3.051991193911111
36,petit,1,0,30,10,-0.04,0.41000000000000003,13,673.8614686751115,51.83549759039319,0,3.1118271720343755
36,petit,1,0,30,11,0.04,0.49,20,1110.7063296266745,55.53531648133372,0,3.6115540432672337
36,petit,1,0,30,12,0.08,0.53,17,814.3391506456558,47.90230297915622,0,3.301179544551967
36,petit,1,0,30,13,-0.04,0.41000000000000003,14,717.8294693727207,51.273533526622906,0,3.175034651339179
36,petit,1,0,30,14,-0.04,0.41000000000000003,13,728.6498501361789,56.04998847201376,0,3.189995919644269
36,petit,1,0,30,15,0.0,0.45,14,690.3870096505128,49.313357832179484,0,3.13605494224423
36,petit,1,0,30,16,0.04,0.49,13,702.7279250339355,54.05599423337966,0,3.153772415370613
36,petit,1,0,30,17,0.08,0.53,14,701.2314535372328,50.087960966945204,0,3.1516406271062625
36,petit,1,0,30,18,0.08,0.53,18,888.2985556740047,49.349919759666925,0,3.388110516168245
36,petit,1,0,30,19,0.08,0.53,12,652.1286603236402,54.34405502697002,0,3.079044492581866
36,petit,1,0,30,20,0.04,0.49,14,756.0033092870334,54.000236377645244,0,3.226848371871598
36,petit,1,0,30,21,0.0,0.45,14,738.3395908648506,52.73854220463219,0,3.2032064873250436
36,petit,1,0,30,22,-0.04,0.41000000000000003,9,470.2937733108471,52.25486370120523,0,2.7521601673773577
36,petit,1,0,30,23,0.04,0.49,17,849.558774640501,49.9740455670883,0,3.3435197443908136
36,petit,1,0,30,24,0.08,0.53,14,730.5818184407046,52.18441560290747,0,3.1926438465978353
37,moyen,1,0,150,1,-0.04,0.41000000000000003,60,3248.183481520278,54.1363913586713,0,3.075215896205627
37,moyen,1,0,150,2,-0.04,0.41000000000000003,61,2938.317459801363,48.169138685268244,0,2.9749571098299943
37,moyen,1,0,150,3,0.0,0.45,68,3549.24077414792,52.19471726688118,0,3.1638536990633126
37,moyen,1,0,150,4,0.04,0.49,77,3690.8107921223013,47.93260768990002,0,3.202966145664318
37,moyen,1,0,150,5,0.08,0.53,78,4033.238666083071,51.70818802670604,0,3.2916896773259405
37,moyen,1,0,150,6,0.08,0.53,85,4391.039039612008,51.659282818964805,0,3.3766858672508095
37,moyen,1,0,150,7,0.08,0.53,80,4017.2343753336922,50.215429691671154,0,3.287713684424476
37,moyen,1,0,150,8,0.04,0.49,75,3682.959468624154,49.106126248322056,0,3.200836617298885
37,moyen,1,0,150,9,0.0,0.45,66,3331.0052038586687,50.46977581604043,0,3.10039410634738
37,moyen,1,0,150,10,-0.04,0.41000000000000003,60,2987.466098171797,49.791101636196615,0,2.991545554186837
37,moyen,1,0,150,11,0.04,0.49,81,4026.8226370382768,49.71385971652194,0,3.2900976223380947
37,moyen,1,0,150,12,0.08,0.53,74,3668.5732866389976,49.575314684310776,0,3.196922821134793
37,moyen,1,0,150,13,-0.04,0.41000000000000003,72,3696.6954742650273,51.34299269812538,0,3.2045592904076705
37,moyen,1,0,150,14,-0.04,0.41000000000000003,70,3461.804021067664,49.45434315810949,0,3.138909831449376
37,moyen,1,0,150,15,0.0,0.45,65,3274.2128911126124,50.37250601711711,0,3.08319748649558
37,moyen,1,0,150,16,0.04,0.49,74,3620.1928767525947,48.921525361521546,0,3.1836472901750685
37,moyen,1,0,150,17,0.08,0.53,76,3632.978391130192,47.80234725171305,0,3.1871727901662146
37,moyen,1,0,150,18,0.08,0.53,83,4359.7248598659735,52.526805540553895,0,3.369528934720259
37,moyen,1,0,150,19,0.08,0.53,80,3766.5833978877217,47.082292473596524,0,3.2232883149362364
37,moyen,1,0,150,20,0.04,0.49,69,3470.839539344282,50.30202230933742,0,3.141516491755506
37,moyen,1,0,150,21,0.0,0.45,70,3523.3843273894972,50.33406181984996,0,3.156541969237234
37,moyen,1,0,150,22,-0.04,0.41000000000000003,53,2596.2938574593472,48.98667655583674,0,2.8512049735693354
37,moyen,1,0,150,23,0.04,0.49,62,3163.7453873159257,51.028151408321385,0,3.048876559782063
37,moyen,1,0,150,24,0.08,0.53,73,3768.9731017443523,51.629768517045925,0,3.2239225624365653
38,petit,0,1,30,1,-0.04,0.51,13,699.8962530982141,53.83817331524723,1,3.1497347325373886
38,petit,0,1,30,2,-0.04,0.51,19,1153.1986897137651,60.69466787967185,1,3.649097447883761
38,petit,0,1,30,3,0.0,0.55,16,890.7458909512771,55.67161818445482,1,3.39086180979185
38,petit,0,1,30,4,0.04,0.59,16,856.4361648518131,53.52726030323832,1,3.351582403087274
38,petit,0,1,30,5,0.08,0.63,18,849.0151429438838,47.167507941326875,1,3.342879640702006
38,petit,0,1,30,6,0.08,0.63,18,981.1012981267178,54.50562767370654,1,3.4874783326402636
38,petit,0,1,30,7,0.08,0.63,17,934.984185874777,54.999069757339825,1,3.4393322339805845
38,petit,0,1,30,8,0.04,0.59,16,824.1933305786229,51.51208316116393,1,3.3132077452159154
38,petit,0,1,30,9,0.0,0.55,16,966.3841062984542,60.39900664365339,1,3.472363999086024
38,petit,0,1,30,10,-0.04,0.51,18,1002.5897019167708,55.69942788426504,1,3.509144251736849
38,petit,0,1,30,11,0.04,0.59,18,940.0784717498036,52.22658176387798,1,3.4447659707024814
38,petit,0,1,30,12,0.08,0.63,17,961.5481776898472,56.56165751116748,1,3.4673472889130883
38,petit,0,1,30,13,-0.04,0.51,13,692.026378547539,53.23279834981069,1,3.138426692517344
38,petit,0,1,30,14,-0.04,0.51,14,767.5185388471127,54.82275277479376,1,3.2419652523571316
38,petit,0,1,30,15,0.0,0.55,21,918.7027008627755,43.74774766013216,1,3.4217651854855227
38,petit,0,1,30,16,0.04,0.59,20,1115.2307281291905,55.76153640645953,1,3.615619211882356
38,petit,0,1,30,17,0.08,0.63,15,857.7016438567674,57.18010959045116,1,3.3530589229194976
38,petit,0,1,30,18,0.08,0.63,21,1067.1935547017324,50.81874070008249,1,3.571590254033564
38,petit,0,1,30,19,0.08,0.63,15,851.8611413099547,56.79074275399698,1,3.346226152201377
38,petit,0,1,30,20,0.04,0.59,15,799.5047820649953,53.300318804333024,1,3.2827951319135344
38,petit,0,1,30,21,0.0,0.55,20,1035.5725409727527,51.77862704863763,1,3.541512350773654
38,petit,0,1,30,22,-0.04,0.51,18,931.639409983304,51.75774499907244,1,3.4357484589991003
38,petit,0,1,30,23,0.04,0.59,20,1063.3664142104503,53.168320710522515,1,3.5679976355074454
38,petit,0,1,30,24,0.08,0.63,17,986.2175328144153,58.01279604790678,1,3.4926795701227666
39,moyen,0,1,150,1,-0.04,0.51,77,4228.2064309277375,54.91177183023036,1,3.338897876424723
39,moyen,0,1,150,2,-0.04,0.51,80,4362.585215285503,54.53231519106879,1,3.370184805813449
39,moyen,0,1,150,3,0.0,0.55,90,4569.610685831149,50.77345206479054,1,3.416547997067169
39,moyen,0,1,150,4,0.04,0.59,97,5795.4734721384575,59.747149197303685,1,3.6541971619014673
39,moyen,0,1,150,5,0.08,0.63,88,4928.8827866148895,56.01003166607829,1,3.4922323319682578
39,moyen,0,1,150,6,0.08,0.63,101,5541.160765361561,54.86297787486694,1,3.60932398813139
39,moyen,0,1,150,7,0.08,0.63,93,5029.621945739145,54.081956405797264,1,3.512464806280069
39,moyen,0,1,150,8,0.04,0.59,102,5375.322977703242,52.69924487944355,1,3.5789386459693655
39,moyen,0,1,150,9,0.0,0.55,74,3996.238991929602,54.0032296206703,1,3.2824736516739645
39,moyen,0,1,150,10,-0.04,0.51,80,4366.544499492729,54.581806243659116,1,3.3710919488181026
39,moyen,0,1,150,11,0.04,0.59,85,4679.294875696389,55.05052794936928,1,3.440267415877694
39,moyen,0,1,150,12,0.08,0.63,94,5142.093507091821,54.70312241587044,1,3.534580278529583
39,moyen,0,1,150,13,-0.04,0.51,84,4697.726139338641,55.92531118260287,1,3.444198576392131
39,moyen,0,1,150,14,-0.04,0.51,78,4603.898654894601,59.02434172941797,1,3.4240234630998096
39,moyen,0,1,150,15,0.0,0.55,85,4676.663248737892,55.019567632210496,1,3.4397048594846664
39,moyen,0,1,150,16,0.04,0.59,76,4165.31123543906,54.80672678209289,1,3.3239109841087418
39,moyen,0,1,150,17,0.08,0.63,100,5296.551838873149,52.96551838873149,1,3.564175997275227
39,moyen,0,1,150,18,0.08,0.63,95,5176.738472504416,54.49198392109911,1,3.5412952043390384
39,moyen,0,1,150,19,0.08,0.63,98,5440.142379058165,55.51165692916495,1,3.5909252180322215
39,moyen,0,1,150,20,0.04,0.59,93,4951.226159319986,53.23899096042996,1,3.4967552397452155
39,moyen,0,1,150,21,0.0,0.55,81,4260.282199853224,52.59607654139782,1,3.346455387070118
39,moyen,0,1,150,22,-0.04,0.51,73,4052.3181623936493,55.511207704022596,1,3.2964090880302828
39,moyen,0,1,150,23,0.04,0.59,87,4797.8058366034,55.14719352417701,1,3.465278680915438
39,moyen,0,1,150,24,0.08,0.63,85,4713.058323252834,55.44774497944511,1,3.4474570077249846
40,moyen,1,1,150,1,-0.04,0.71,109,5902.13908181303,54.148064970761745,1,3.6724348263294195
40,moyen,1,1,150,2,-0.04,0.71,103,5387.685633534382,52.30762751004254,1,3.58123589606263
40,moyen,1,1,150,3,0.0,0.75,114,6124.992288033161,53.72800252660667,1,3.7094974822192524
40,moyen,1,1,150,4,0.04,0.79,120,6626.621044222968,55.22184203519139,1,3.7882150127478975
40,moyen,1,1,150,5,0.08,0.83,124,6701.9461423883,54.04795276119597,1,3.7995179381180244
40,moyen,1,1,150,6,0.08,0.83,121,6683.014409215404,55.23152404310251,1,3.796689129512356
40,moyen,1,1,150,7,0.08,0.83,127,6840.817777780219,53.86470691165527,1,3.8200272675288365
40,moyen,1,1,150,8,0.04,0.79,110,6184.22074876792,56.220188625162905,1,3.7191209922945476
40,moyen,1,1,150,9,0.0,0.75,104,5817.399596092058,55.93653457780825,1,3.6579733419870437
40,moyen,1,1,150,10,-0.04,0.71,104,5558.177236783334,53.44401189214744,1,3.6123902042877836
40,moyen,1,1,150,11,0.04,0.79,120,6710.650080760116,55.9220840063343,1,3.800815813555234
40,moyen,1,1,150,12,0.08,0.83,123,6880.557879780917,55.93949495756843,1,3.825819720721205
40,moyen,1,1,150,13,-0.04,0.71,105,5993.264132708951,57.078706025799534,1,3.687756178928005
40,moyen,1,1,150,14,-0.04,0.71,100,5766.155952791875,57.661559527918754,1,3.649125630699887
40,moyen,1,1,150,15,0.0,0.75,110,6094.996902327687,55.40906274843352,1,3.7045882395872702
40,moyen,1,1,150,16,0.04,0.79,121,6701.63143203962,55.38538373586463,1,3.7994709789614873
40,moyen,1,1,150,17,0.08,0.83,131,7259.999502986559,55.419843534248535,1,3.879499745263432
40,moyen,1,1,150,18,0.08,0.83,116,6500.383747418393,56.03779092602063,1,3.768981198109163
40,moyen,1,1,150,19,0.08,0.83,119,6409.882076456924,53.8645552643439,1,3.7549608588406445
40,moyen,1,1,150,20,0.04,0.79,119,6481.4245784094055,54.465752759742905,1,3.7660603134354074
40,moyen,1,1,150,21,0.0,0.75,110,6004.308365021622,54.58462150019657,1,3.6895972572685376
40,moyen,1,1,150,22,-0.04,0.71,96,5126.016132373142,53.39600137888689,1,3.5314487599888524
40,moyen,1,1,150,23,0.04,0.79,120,6573.776932911816,54.7814744409318,1,3.7802085278381625
40,moyen,1,1,150,24,0.08,0.83,130,7253.19815517347,55.793831962872844,1,3.878562481337014
